feature,importance
legacy_ocms_code_N24001434,0
legacy_ocms_code_N24001436,0
legacy_ocms_code_N24001437,0
legacy_ocms_code_N24001438,0
legacy_ocms_code_N24001441,0
legacy_ocms_code_N24001442,0
legacy_ocms_code_N24001445,0
legacy_ocms_code_N24001446,0
legacy_ocms_code_N24001447,0
legacy_ocms_code_N24001450,0
legacy_ocms_code_N24001457,0
legacy_ocms_code_N24001461,0
legacy_ocms_code_N24001465,0
legacy_ocms_code_N24001466,0
legacy_ocms_code_N24001470,0
legacy_ocms_code_N24001471,0
legacy_ocms_code_N24001473,0
legacy_ocms_code_N24001474,0
legacy_ocms_code_N24001477,0
legacy_ocms_code_N24001479,0
legacy_ocms_code_N24001482,0
legacy_ocms_code_N24001483,0
legacy_ocms_code_N24001484,0
legacy_ocms_code_N24001486,0
legacy_ocms_code_N24001493,0
legacy_ocms_code_N24001495,0
legacy_ocms_code_N24001502,0
legacy_ocms_code_N24001506,0
legacy_ocms_code_N24001507,0
legacy_ocms_code_N24001508,0
legacy_ocms_code_N24001511,0
legacy_ocms_code_N24001515,0
legacy_ocms_code_N24001519,0
legacy_ocms_code_N24001520,0
legacy_ocms_code_N24001521,0
legacy_ocms_code_N24001522,0
legacy_ocms_code_N24001526,0
legacy_ocms_code_N24001527,0
legacy_ocms_code_N24001528,0
legacy_ocms_code_N24001535,0
legacy_ocms_code_N24001537,0
legacy_ocms_code_N24001543,0
legacy_ocms_code_N24001545,0
legacy_ocms_code_N24001546,0
legacy_ocms_code_N24001547,0
legacy_ocms_code_N24001550,0
legacy_ocms_code_N24001551,0
legacy_ocms_code_N24001552,0
legacy_ocms_code_N24001555,0
legacy_ocms_code_N24001556,0
legacy_ocms_code_N24001558,0
legacy_ocms_code_N24001563,0
legacy_ocms_code_N24001564,0
legacy_ocms_code_N24001567,0
legacy_ocms_code_N24001587,0
legacy_ocms_code_N24001588,0
legacy_ocms_code_N24001589,0
legacy_ocms_code_N24001593,0
legacy_ocms_code_N24001595,0
legacy_ocms_code_N24001596,0
legacy_ocms_code_N24001598,0
legacy_ocms_code_N24001599,0
legacy_ocms_code_N24001601,0
legacy_ocms_code_N24001602,0
legacy_ocms_code_N24001605,0
legacy_ocms_code_N24001606,0
legacy_ocms_code_N24001607,0
legacy_ocms_code_N24001608,0
legacy_ocms_code_N24001609,0
legacy_ocms_code_N24001611,0
legacy_ocms_code_N24001612,0
legacy_ocms_code_N24001614,0
legacy_ocms_code_N24001619,0
legacy_ocms_code_N24001621,0
legacy_ocms_code_N24001622,0
legacy_ocms_code_N24001626,0
legacy_ocms_code_N24001627,0
legacy_ocms_code_N24001628,0
legacy_ocms_code_N24001629,0
legacy_ocms_code_N24001630,0
legacy_ocms_code_N24001632,0
legacy_ocms_code_N24001635,0
legacy_ocms_code_N24001637,0
legacy_ocms_code_N24001639,0
legacy_ocms_code_N24001640,0
legacy_ocms_code_N24001642,0
legacy_ocms_code_N24001643,0
legacy_ocms_code_N24001644,0
legacy_ocms_code_N24001647,0
legacy_ocms_code_N24001648,0
legacy_ocms_code_N24001649,0
legacy_ocms_code_N24001651,0
legacy_ocms_code_N24001652,0
legacy_ocms_code_N24001653,0
legacy_ocms_code_N24001655,0
legacy_ocms_code_N24001656,0
legacy_ocms_code_N24001657,0
legacy_ocms_code_N24001658,0
legacy_ocms_code_N24001659,0
legacy_ocms_code_N24001660,0
legacy_ocms_code_N24001661,0
legacy_ocms_code_N24001664,0
legacy_ocms_code_N24001665,0
legacy_ocms_code_N24001667,0
legacy_ocms_code_N24001668,0
legacy_ocms_code_N24001674,0
legacy_ocms_code_N24001676,0
legacy_ocms_code_N24001677,0
legacy_ocms_code_N24001678,0
legacy_ocms_code_N24001680,0
legacy_ocms_code_N24001681,0
legacy_ocms_code_N24001682,0
legacy_ocms_code_N24001687,0
legacy_ocms_code_N24001693,0
legacy_ocms_code_N24001694,0
legacy_ocms_code_N24001697,0
legacy_ocms_code_N24001699,0
legacy_ocms_code_N24001703,0
legacy_ocms_code_N24001709,0
legacy_ocms_code_N24001717,0
legacy_ocms_code_N24001718,0
legacy_ocms_code_N24001719,0
legacy_ocms_code_N24001720,0
legacy_ocms_code_N24001721,0
legacy_ocms_code_N24001723,0
legacy_ocms_code_N24001730,0
legacy_ocms_code_N24001732,0
legacy_ocms_code_N24001733,0
legacy_ocms_code_N24001734,0
legacy_ocms_code_N24001735,0
legacy_ocms_code_N24001738,0
legacy_ocms_code_N24001745,0
legacy_ocms_code_N24001749,0
legacy_ocms_code_N24001750,0
legacy_ocms_code_N24001753,0
legacy_ocms_code_N24001754,0
legacy_ocms_code_N24001759,0
legacy_ocms_code_N24001766,0
legacy_ocms_code_N24001767,0
legacy_ocms_code_N24001772,0
legacy_ocms_code_N24001774,0
legacy_ocms_code_N24001777,0
legacy_ocms_code_N24001781,0
legacy_ocms_code_N24001785,0
legacy_ocms_code_N24001786,0
legacy_ocms_code_N24001792,0
legacy_ocms_code_N24001794,0
legacy_ocms_code_N24001798,0
legacy_ocms_code_N24001799,0
legacy_ocms_code_N24001804,0
legacy_ocms_code_N24001808,0
legacy_ocms_code_N24001810,0
legacy_ocms_code_N24001812,0
legacy_ocms_code_N24001818,0
legacy_ocms_code_N24001819,0
legacy_ocms_code_N24001821,0
legacy_ocms_code_N24001823,0
legacy_ocms_code_N24001824,0
legacy_ocms_code_N24001826,0
legacy_ocms_code_N24001830,0
legacy_ocms_code_N24001831,0
legacy_ocms_code_N24001834,0
legacy_ocms_code_N24001835,0
legacy_ocms_code_N24001836,0
legacy_ocms_code_N24001837,0
legacy_ocms_code_N24001838,0
legacy_ocms_code_N24001840,0
legacy_ocms_code_N24001841,0
legacy_ocms_code_N24001842,0
legacy_ocms_code_N24001843,0
legacy_ocms_code_N24001844,0
legacy_ocms_code_N24001845,0
legacy_ocms_code_N24001846,0
legacy_ocms_code_N24001847,0
legacy_ocms_code_N24001848,0
legacy_ocms_code_N24001849,0
legacy_ocms_code_N24001850,0
legacy_ocms_code_N24001853,0
legacy_ocms_code_N24001854,0
legacy_ocms_code_N24001856,0
legacy_ocms_code_N24001858,0
legacy_ocms_code_N24001859,0
legacy_ocms_code_N24001861,0
legacy_ocms_code_N24001862,0
legacy_ocms_code_N24001865,0
legacy_ocms_code_N24001870,0
legacy_ocms_code_N24001876,0
legacy_ocms_code_N24001877,0
legacy_ocms_code_N24001878,0
legacy_ocms_code_N24001879,0
legacy_ocms_code_N24001882,0
legacy_ocms_code_N24001884,0
legacy_ocms_code_N24001898,0
legacy_ocms_code_N24001899,0
legacy_ocms_code_N24001901,0
legacy_ocms_code_N24001903,0
legacy_ocms_code_N24001904,0
legacy_ocms_code_N24001907,0
legacy_ocms_code_N24001908,0
legacy_ocms_code_N24001912,0
legacy_ocms_code_N24001914,0
legacy_ocms_code_N24001915,0
legacy_ocms_code_N24001916,0
legacy_ocms_code_N24001921,0
legacy_ocms_code_N24001922,0
legacy_ocms_code_N24001923,0
legacy_ocms_code_N24001925,0
legacy_ocms_code_N24001926,0
legacy_ocms_code_N24001928,0
legacy_ocms_code_N24001934,0
legacy_ocms_code_N24001938,0
legacy_ocms_code_N24001940,0
legacy_ocms_code_N24001941,0
legacy_ocms_code_N24001944,0
legacy_ocms_code_N24001948,0
legacy_ocms_code_N24001957,0
legacy_ocms_code_N24001958,0
legacy_ocms_code_N24001960,0
legacy_ocms_code_N24001961,0
legacy_ocms_code_N24001963,0
legacy_ocms_code_N24001964,0
legacy_ocms_code_N24001965,0
legacy_ocms_code_N24001967,0
legacy_ocms_code_N24001968,0
legacy_ocms_code_N24001969,0
legacy_ocms_code_N24001970,0
legacy_ocms_code_N24001971,0
legacy_ocms_code_N24001974,0
legacy_ocms_code_N24001976,0
legacy_ocms_code_N24001977,0
legacy_ocms_code_N24001978,0
legacy_ocms_code_N24001979,0
legacy_ocms_code_N24001980,0
legacy_ocms_code_N24001981,0
legacy_ocms_code_N24001983,0
legacy_ocms_code_N24001985,0
legacy_ocms_code_N24001986,0
legacy_ocms_code_N24001988,0
legacy_ocms_code_N24001989,0
legacy_ocms_code_N24001994,0
legacy_ocms_code_N24001997,0
legacy_ocms_code_N24001998,0
legacy_ocms_code_N24001999,0
legacy_ocms_code_N24002001,0
legacy_ocms_code_N24002003,0
legacy_ocms_code_N24002004,0
legacy_ocms_code_N24002005,0
legacy_ocms_code_N24002007,0
legacy_ocms_code_N24002008,0
legacy_ocms_code_N24002009,0
legacy_ocms_code_N24002010,0
legacy_ocms_code_N24002011,0
legacy_ocms_code_N24002012,0
legacy_ocms_code_N24002014,0
legacy_ocms_code_N24002015,0
legacy_ocms_code_N24002016,0
legacy_ocms_code_N24002017,0
legacy_ocms_code_N24002019,0
legacy_ocms_code_N24002020,0
legacy_ocms_code_N24002021,0
legacy_ocms_code_N24002022,0
legacy_ocms_code_N24002023,0
legacy_ocms_code_N24002025,0
legacy_ocms_code_N24002027,0
legacy_ocms_code_N24002030,0
legacy_ocms_code_N24002031,0
legacy_ocms_code_N24002033,0
legacy_ocms_code_N24002035,0
legacy_ocms_code_N24002036,0
legacy_ocms_code_N24002040,0
legacy_ocms_code_N24002042,0
legacy_ocms_code_N24002043,0
legacy_ocms_code_N24002045,0
legacy_ocms_code_N24002046,0
legacy_ocms_code_N24002048,0
legacy_ocms_code_N24002049,0
legacy_ocms_code_N24002050,0
legacy_ocms_code_N24002051,0
legacy_ocms_code_N24002052,0
legacy_ocms_code_N24002054,0
legacy_ocms_code_N24002055,0
legacy_ocms_code_N24002056,0
legacy_ocms_code_N24002058,0
legacy_ocms_code_N24002059,0
legacy_ocms_code_N24002060,0
legacy_ocms_code_N24002061,0
legacy_ocms_code_N24002062,0
legacy_ocms_code_N24002063,0
legacy_ocms_code_N24002064,0
legacy_ocms_code_N24002065,0
legacy_ocms_code_N24002066,0
legacy_ocms_code_N24002068,0
legacy_ocms_code_N24002070,0
legacy_ocms_code_N24002071,0
legacy_ocms_code_N24002074,0
legacy_ocms_code_N24002075,0
legacy_ocms_code_N24002076,0
legacy_ocms_code_N24002077,0
legacy_ocms_code_N24002079,0
legacy_ocms_code_N24002080,0
legacy_ocms_code_N24002081,0
legacy_ocms_code_N24002082,0
legacy_ocms_code_N24002083,0
legacy_ocms_code_N24002084,0
legacy_ocms_code_N24002086,0
legacy_ocms_code_N24002087,0
legacy_ocms_code_N24002089,0
legacy_ocms_code_N24002090,0
legacy_ocms_code_N24002091,0
legacy_ocms_code_N24002093,0
legacy_ocms_code_N24002094,0
legacy_ocms_code_N24002095,0
legacy_ocms_code_N24002096,0
legacy_ocms_code_N24002098,0
legacy_ocms_code_N24002100,0
legacy_ocms_code_N24002101,0
legacy_ocms_code_N24002102,0
legacy_ocms_code_N24002104,0
legacy_ocms_code_N24002105,0
legacy_ocms_code_N24002109,0
legacy_ocms_code_N24002110,0
legacy_ocms_code_N24002111,0
legacy_ocms_code_N24002113,0
legacy_ocms_code_N24002115,0
legacy_ocms_code_N24002116,0
legacy_ocms_code_N24002118,0
legacy_ocms_code_N24002119,0
legacy_ocms_code_N24002121,0
legacy_ocms_code_N24002122,0
legacy_ocms_code_N24002123,0
legacy_ocms_code_N24002124,0
legacy_ocms_code_N24002125,0
legacy_ocms_code_N24002126,0
legacy_ocms_code_N24002127,0
legacy_ocms_code_N24002128,0
legacy_ocms_code_N24002129,0
legacy_ocms_code_N24002130,0
legacy_ocms_code_N24002131,0
legacy_ocms_code_N24002132,0
legacy_ocms_code_N24002135,0
legacy_ocms_code_N24002136,0
legacy_ocms_code_N24002142,0
legacy_ocms_code_N24002145,0
legacy_ocms_code_N24002148,0
legacy_ocms_code_N24002150,0
legacy_ocms_code_N24002154,0
legacy_ocms_code_N24002155,0
legacy_ocms_code_N24002156,0
legacy_ocms_code_N24002157,0
legacy_ocms_code_N24002158,0
legacy_ocms_code_N24002159,0
legacy_ocms_code_N24002160,0
legacy_ocms_code_N24002161,0
legacy_ocms_code_N24002162,0
legacy_ocms_code_N24002163,0
legacy_ocms_code_N24002164,0
legacy_ocms_code_N24002165,0
legacy_ocms_code_N24002167,0
legacy_ocms_code_N24002168,0
legacy_ocms_code_N24002169,0
legacy_ocms_code_N24002170,0
legacy_ocms_code_N24002173,0
legacy_ocms_code_N24002175,0
legacy_ocms_code_N24002178,0
legacy_ocms_code_N24002179,0
legacy_ocms_code_N24002180,0
legacy_ocms_code_N24002181,0
legacy_ocms_code_N24002182,0
legacy_ocms_code_N24002183,0
legacy_ocms_code_N24002185,0
legacy_ocms_code_N24002193,0
legacy_ocms_code_N24002194,0
legacy_ocms_code_N24002197,0
legacy_ocms_code_N24002198,0
legacy_ocms_code_N24002199,0
legacy_ocms_code_N24002201,0
legacy_ocms_code_N24002202,0
legacy_ocms_code_N24002204,0
legacy_ocms_code_N24002205,0
legacy_ocms_code_N24002206,0
legacy_ocms_code_N24002211,0
legacy_ocms_code_N24002213,0
legacy_ocms_code_N24002214,0
legacy_ocms_code_N24002222,0
legacy_ocms_code_N24002223,0
legacy_ocms_code_N24002224,0
legacy_ocms_code_N24002225,0
legacy_ocms_code_N24002226,0
legacy_ocms_code_N24002227,0
legacy_ocms_code_N24002228,0
legacy_ocms_code_N24002229,0
legacy_ocms_code_N24002233,0
legacy_ocms_code_N24002234,0
legacy_ocms_code_N24002235,0
legacy_ocms_code_N24002237,0
legacy_ocms_code_N24002238,0
legacy_ocms_code_N24002239,0
legacy_ocms_code_N24002240,0
legacy_ocms_code_N24002241,0
legacy_ocms_code_N24002242,0
legacy_ocms_code_N24002243,0
legacy_ocms_code_N24002244,0
legacy_ocms_code_N24002245,0
legacy_ocms_code_N25000072,0
legacy_ocms_code_N26000116,0
legacy_ocms_code_N26000117,0
legacy_ocms_code_N28000058,0
legacy_ocms_code_N28000086,0
legacy_ocms_code_N28000115,0
legacy_ocms_code_N28000124,0
legacy_ocms_code_N28000125,0
legacy_ocms_code_N28000126,0
legacy_ocms_code_N28000130,0
legacy_ocms_code_N28000135,0
legacy_ocms_code_N28000138,0
legacy_ocms_code_N28000140,0
legacy_ocms_code_N28000142,0
legacy_ocms_code_N28000144,0
legacy_ocms_code_N28000145,0
legacy_ocms_code_N28000146,0
legacy_ocms_code_N28000148,0
legacy_ocms_code_N28000150,0
legacy_ocms_code_N28000151,0
legacy_ocms_code_N28000155,0
legacy_ocms_code_N28000157,0
legacy_ocms_code_N28000158,0
legacy_ocms_code_N28000160,0
legacy_ocms_code_N30000002,0
legacy_ocms_code_N30000026,0
legacy_ocms_code_N30000027,0
legacy_ocms_code_N30000035,0
legacy_ocms_code_N30000042,0
legacy_ocms_code_N30000050,0
legacy_ocms_code_N30000051,0
legacy_ocms_code_N42000001,0
legacy_ocms_code_N42000008,0
legacy_ocms_code_N42000011,0
legacy_ocms_code_N44000002,0
legacy_ocms_code_Unknown,0
pmgid_9763,0
pmgid_10000,0
pmgid_10009,0
pmgid_10010,0
pmgid_10080,0
pmgid_10102,0
pmgid_10104,0
pmgid_10126,0
pmgid_10127,0
pmgid_10132,0
pmgid_10133,0
pmgid_10135,0
pmgid_10136,0
pmgid_10137,0
pmgid_10140,0
pmgid_10142,0
pmgid_10144,0
pmgid_10145,0
pmgid_10147,0
pmgid_10148,0
pmgid_10149,0
pmgid_10150,0
pmgid_10151,0
pmgid_10152,0
pmgid_10153,0
pmgid_10154,0
pmgid_10157,0
pmgid_10158,0
pmgid_10159,0
pmgid_10160,0
pmgid_10166,0
pmgid_10169,0
pmgid_10170,0
pmgid_10171,0
pmgid_10172,0
pmgid_10173,0
pmgid_10174,0
pmgid_10175,0
pmgid_10178,0
pmgid_10183,0
pmgid_10184,0
pmgid_10185,0
pmgid_10186,0
pmgid_10187,0
pmgid_10193,0
pmgid_10195,0
pmgid_10196,0
pmgid_10197,0
pmgid_10198,0
pmgid_10199,0
pmgid_10200,0
pmgid_10201,0
pmgid_10202,0
pmgid_10204,0
pmgid_10205,0
pmgid_10206,0
pmgid_10207,0
pmgid_10209,0
pmgid_10210,0
pmgid_10211,0
pmgid_10217,0
pmgid_10218,0
pmgid_10219,0
pmgid_10220,0
pmgid_10221,0
pmgid_10222,0
pmgid_10223,0
pmgid_10224,0
pmgid_10225,0
pmgid_10226,0
pmgid_10227,0
pmgid_10228,0
pmgid_10229,0
pmgid_10230,0
pmgid_10231,0
pmgid_10232,0
pmgid_10233,0
pmgid_10234,0
pmgid_10237,0
pmgid_10238,0
pmgid_10239,0
pmgid_10240,0
pmgid_10241,0
pmgid_10242,0
pmgid_10243,0
pmgid_10244,0
pmgid_10245,0
pmgid_10246,0
pmgid_10247,0
pmgid_10248,0
pmgid_10251,0
pmgid_10252,0
pmgid_10253,0
pmgid_10254,0
pmgid_10255,0
pmgid_10256,0
pmgid_10257,0
pmgid_10258,0
pmgid_10259,0
pmgid_10260,0
pmgid_10261,0
pmgid_10263,0
pmgid_10266,0
pmgid_10267,0
pmgid_10268,0
pmgid_10269,0
pmgid_10271,0
pmgid_10272,0
pmgid_10273,0
pmgid_10274,0
pmgid_10275,0
pmgid_10276,0
pmgid_10277,0
pmgid_10280,0
pmgid_10281,0
pmgid_10282,0
pmgid_10283,0
pmgid_10284,0
pmgid_10285,0
pmgid_10287,0
pmgid_10288,0
pmgid_10290,0
pmgid_10291,0
pmgid_10294,0
pmgid_10296,0
pmgid_10297,0
pmgid_10298,0
pmgid_10299,0
pmgid_10300,0
pmgid_10301,0
pmgid_10303,0
pmgid_10304,0
pmgid_10305,0
pmgid_10306,0
pmgid_10307,0
pmgid_10308,0
pmgid_10309,0
pmgid_10310,0
pmgid_10311,0
pmgid_10312,0
pmgid_10313,0
pmgid_10314,0
pmgid_10316,0
pmgid_10317,0
pmgid_10318,0
pmgid_10319,0
pmgid_10321,0
pmgid_10322,0
pmgid_10328,0
pmgid_10329,0
pmgid_10330,0
pmgid_10331,0
pmgid_10332,0
pmgid_10334,0
pmgid_10335,0
pmgid_10336,0
pmgid_10337,0
pmgid_10338,0
pmgid_10339,0
pmgid_10344,0
pmgid_10346,0
pmgid_10347,0
pmgid_10348,0
pmgid_10349,0
pmgid_10350,0
pmgid_10351,0
pmgid_10352,0
pmgid_10353,0
pmgid_10354,0
pmgid_10355,0
pmgid_10357,0
pmgid_10358,0
pmgid_10361,0
pmgid_10362,0
pmgid_10365,0
pmgid_10367,0
pmgid_10368,0
pmgid_10370,0
pmgid_10371,0
pmgid_10373,0
pmgid_10375,0
pmgid_10376,0
pmgid_10380,0
pmgid_10381,0
pmgid_10382,0
pmgid_10384,0
pmgid_10385,0
pmgid_10386,0
pmgid_10389,0
pmgid_10390,0
pmgid_10391,0
pmgid_10392,0
pmgid_10394,0
pmgid_10396,0
pmgid_10397,0
pmgid_10398,0
pmgid_10400,0
pmgid_10403,0
pmgid_10404,0
pmgid_10405,0
pmgid_10406,0
pmgid_10408,0
pmgid_10409,0
pmgid_10410,0
pmgid_10415,0
pmgid_10416,0
pmgid_10417,0
pmgid_10422,0
pmgid_10423,0
pmgid_10424,0
pmgid_10425,0
pmgid_10426,0
pmgid_10427,0
pmgid_10428,0
pmgid_10429,0
pmgid_10430,0
pmgid_10431,0
pmgid_10432,0
pmgid_10433,0
pmgid_10434,0
pmgid_10435,0
pmgid_10436,0
pmgid_10437,0
pmgid_10439,0
pmgid_10440,0
pmgid_10442,0
pmgid_10443,0
pmgid_10444,0
pmgid_10445,0
pmgid_10446,0
pmgid_10449,0
pmgid_10451,0
pmgid_10452,0
pmgid_10453,0
pmgid_10455,0
pmgid_10457,0
pmgid_10459,0
pmgid_10460,0
pmgid_10461,0
pmgid_10462,0
pmgid_10465,0
pmgid_10468,0
pmgid_10469,0
pmgid_10472,0
pmgid_10473,0
pmgid_10475,0
pmgid_10476,0
pmgid_10477,0
pmgid_10478,0
pmgid_10480,0
pmgid_10481,0
pmgid_10483,0
pmgid_10484,0
pmgid_10489,0
pmgid_10490,0
pmgid_10492,0
pmgid_10494,0
pmgid_10495,0
pmgid_10500,0
pmgid_10501,0
pmgid_10503,0
pmgid_10504,0
pmgid_10505,0
pmgid_10506,0
pmgid_10507,0
pmgid_10508,0
pmgid_10509,0
pmgid_10510,0
pmgid_10511,0
pmgid_10512,0
pmgid_10513,0
pmgid_10514,0
pmgid_10515,0
pmgid_10516,0
pmgid_10517,0
pmgid_10518,0
pmgid_10519,0
pmgid_10520,0
pmgid_10521,0
pmgid_10522,0
pmgid_10524,0
pmgid_10525,0
pmgid_10527,0
pmgid_10528,0
pmgid_10529,0
pmgid_10530,0
pmgid_10531,0
pmgid_10533,0
pmgid_10534,0
pmgid_10536,0
pmgid_10537,0
pmgid_10538,0
pmgid_10541,0
pmgid_10543,0
pmgid_10545,0
pmgid_10546,0
pmgid_10548,0
pmgid_10550,0
pmgid_10553,0
pmgid_10554,0
pmgid_10559,0
pmgid_10561,0
pmgid_10562,0
pmgid_10565,0
pmgid_10567,0
pmgid_10568,0
pmgid_10569,0
pmgid_10570,0
pmgid_10571,0
pmgid_10572,0
pmgid_10574,0
pmgid_10576,0
pmgid_10577,0
pmgid_10578,0
pmgid_10581,0
pmgid_10583,0
pmgid_10584,0
pmgid_10586,0
pmgid_10587,0
pmgid_10589,0
pmgid_10590,0
pmgid_10591,0
pmgid_10594,0
pmgid_10596,0
pmgid_10598,0
pmgid_10599,0
pmgid_10600,0
pmgid_10602,0
pmgid_10604,0
pmgid_10606,0
pmgid_10607,0
pmgid_10608,0
pmgid_10612,0
pmgid_10615,0
pmgid_10616,0
pmgid_10621,0
pmgid_10622,0
pmgid_10625,0
pmgid_10630,0
pmgid_10633,0
pmgid_10634,0
pmgid_10635,0
pmgid_10636,0
pmgid_10637,0
pmgid_10638,0
pmgid_10639,0
pmgid_10640,0
pmgid_10643,0
pmgid_10644,0
pmgid_10645,0
pmgid_10651,0
pmgid_10652,0
pmgid_10653,0
pmgid_10655,0
pmgid_10656,0
pmgid_10657,0
pmgid_10658,0
pmgid_10667,0
pmgid_10672,0
pmgid_10674,0
pmgid_10675,0
pmgid_10677,0
pmgid_10678,0
pmgid_10683,0
pmgid_10685,0
pmgid_10686,0
pmgid_10687,0
pmgid_10688,0
pmgid_10689,0
pmgid_10691,0
pmgid_10694,0
pmgid_10695,0
pmgid_10697,0
pmgid_10698,0
pmgid_10699,0
pmgid_10700,0
pmgid_10708,0
pmgid_10710,0
pmgid_10723,0
pmgid_10768,0
pmgid_10775,0
pmgid_10777,0
pmgid_10780,0
pmgid_10781,0
pmgid_10784,0
pmgid_10785,0
pmgid_10787,0
pmgid_10788,0
pmgid_10791,0
pmgid_10792,0
pmgid_10793,0
pmgid_10796,0
pmgid_10798,0
pmgid_10800,0
pmgid_10804,0
pmgid_10805,0
pmgid_10806,0
pmgid_10807,0
pmgid_11306,0
pmgid_11345,0
pmgid_11535,0
pmgid_11556,0
pmgid_11579,0
pmgid_11583,0
pmgid_11590,0
pmgid_11591,0
pmgid_11593,0
pmgid_11607,0
pmgid_11609,0
pmgid_11610,0
pmgid_11611,0
pmgid_11612,0
pmgid_11755,0
pmgid_11756,0
pmgid_11759,0
pmgid_11761,0
pmgid_11762,0
pmgid_11763,0
pmgid_11764,0
pmgid_11765,0
pmgid_11766,0
pmgid_11767,0
pmgid_11768,0
pmgid_11769,0
pmgid_11770,0
pmgid_11771,0
pmgid_11772,0
pmgid_11773,0
pmgid_11775,0
pmgid_11776,0
pmgid_11777,0
pmgid_11778,0
pmgid_11779,0
pmgid_11780,0
pmgid_11781,0
pmgid_11782,0
pmgid_11783,0
pmgid_11784,0
pmgid_11785,0
pmgid_11786,0
pmgid_11787,0
pmgid_11789,0
pmgid_11790,0
pmgid_11792,0
pmgid_11793,0
pmgid_11794,0
pmgid_11795,0
pmgid_11796,0
pmgid_11797,0
pmgid_11798,0
pmgid_11799,0
pmgid_11800,0
pmgid_11801,0
pmgid_11802,0
pmgid_11803,0
pmgid_11805,0
pmgid_11806,0
pmgid_11807,0
pmgid_11808,0
pmgid_11810,0
pmgid_11811,0
pmgid_11812,0
pmgid_11813,0
pmgid_11814,0
pmgid_11815,0
pmgid_11816,0
pmgid_11817,0
pmgid_11818,0
pmgid_11819,0
pmgid_11820,0
pmgid_11821,0
pmgid_11822,0
pmgid_1195,0
pmgid_1199,0
pmgid_1204,0
pmgid_1208,0
pmgid_12526,0
pmgid_1384,0
pmgid_1425,0
pmgid_1452,0
pmgid_1453,0
pmgid_1456,0
pmgid_1470,0
pmgid_1476,0
pmgid_1478,0
pmgid_1509,0
pmgid_1525,0
pmgid_1531,0
pmgid_1539,0
pmgid_1541,0
pmgid_1542,0
pmgid_1544,0
pmgid_1547,0
pmgid_1549,0
pmgid_1552,0
pmgid_1555,0
pmgid_1557,0
pmgid_157,0
pmgid_160,0
pmgid_1611,0
pmgid_1625,0
pmgid_1639,0
pmgid_1648,0
pmgid_1664,0
pmgid_1680,0
pmgid_1681,0
pmgid_1692,0
pmgid_1716,0
pmgid_1717,0
pmgid_1728,0
pmgid_1729,0
pmgid_1731,0
pmgid_1747,0
pmgid_1748,0
pmgid_1752,0
pmgid_1753,0
pmgid_1763,0
pmgid_1764,0
pmgid_1767,0
pmgid_1772,0
pmgid_1773,0
pmgid_1775,0
pmgid_1776,0
pmgid_1778,0
pmgid_1781,0
pmgid_1782,0
pmgid_1784,0
pmgid_1789,0
pmgid_1796,0
pmgid_1799,0
pmgid_1800,0
pmgid_1802,0
pmgid_1811,0
pmgid_1851,0
pmgid_1852,0
pmgid_1854,0
pmgid_1855,0
pmgid_1857,0
pmgid_1862,0
pmgid_1873,0
pmgid_1883,0
pmgid_189,0
pmgid_1904,0
pmgid_192,0
pmgid_1941,0
pmgid_1969,0
pmgid_2000,0
pmgid_2001,0
pmgid_2005,0
pmgid_2015,0
pmgid_2019,0
pmgid_2059,0
pmgid_2081,0
pmgid_2083,0
pmgid_2084,0
pmgid_2087,0
pmgid_2094,0
pmgid_2095,0
pmgid_2106,0
pmgid_2227,0
pmgid_2230,0
pmgid_2250,0
pmgid_2255,0
pmgid_2256,0
pmgid_2260,0
pmgid_2261,0
pmgid_2265,0
pmgid_2270,0
pmgid_2271,0
pmgid_2273,0
pmgid_2276,0
pmgid_2277,0
pmgid_2290,0
pmgid_2304,0
pmgid_2306,0
pmgid_2308,0
pmgid_2309,0
pmgid_2310,0
pmgid_2312,0
pmgid_2317,0
pmgid_2318,0
pmgid_2319,0
pmgid_2325,0
pmgid_2328,0
pmgid_2330,0
pmgid_2336,0
pmgid_2339,0
pmgid_2361,0
pmgid_2367,0
pmgid_2370,0
pmgid_2385,0
pmgid_2388,0
pmgid_2397,0
pmgid_2408,0
pmgid_2412,0
pmgid_2415,0
pmgid_2418,0
pmgid_2419,0
pmgid_2421,0
pmgid_2463,0
pmgid_2472,0
pmgid_2476,0
pmgid_2527,0
pmgid_2530,0
pmgid_2576,0
pmgid_2914,0
pmgid_2959,0
pmgid_2986,0
pmgid_2989,0
pmgid_2994,0
pmgid_2997,0
pmgid_3001,0
pmgid_3004,0
pmgid_3008,0
pmgid_3012,0
pmgid_3020,0
pmgid_3026,0
pmgid_3028,0
pmgid_3029,0
pmgid_3032,0
pmgid_3038,0
pmgid_3040,0
pmgid_3042,0
pmgid_3045,0
pmgid_3048,0
pmgid_3059,0
pmgid_3062,0
pmgid_3063,0
pmgid_3064,0
pmgid_3069,0
pmgid_3083,0
pmgid_3084,0
pmgid_3091,0
pmgid_3098,0
pmgid_3099,0
pmgid_3100,0
pmgid_3103,0
pmgid_3105,0
pmgid_3107,0
pmgid_3109,0
pmgid_3111,0
pmgid_3114,0
pmgid_3115,0
pmgid_3116,0
pmgid_3117,0
pmgid_3122,0
pmgid_3123,0
pmgid_3127,0
pmgid_3129,0
pmgid_3130,0
pmgid_3132,0
pmgid_3133,0
pmgid_3135,0
